Id,Author,Grade,Common Core,Description,Educational Use,In Language,"Intended End Use
   Role",Interactivity Type,Is Based On Url,Learning Resource Type,Location,puvlisher,Time Required,Title,Use Rights Url
8967,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/reflections_y4x4_3vertices_3step_008.pdf,,,geometry,
8968,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/reflections_y4x4_3vertices_3step_009.pdf,,,geometry,
8969,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/reflections_y4x4_3vertices_3step_010.pdf,,,geometry,
8970,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/reflections_y4x4_3vertices_3step_all.pdf,,,geometry,
8971,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/reflections_y4x4_3vertices_all.pdf,,,geometry,
8972,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/reflections_y4x4_4vertices_001.pdf,,,geometry,
8973,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/reflections_y4x4_4vertices_002.pdf,,,geometry,
8974,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/reflections_y4x4_4vertices_003.pdf,,,geometry,
8975,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/reflections_y4x4_4vertices_004.pdf,,,geometry,
8976,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/reflections_y4x4_4vertices_005.pdf,,,geometry,
8977,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/reflections_y4x4_4vertices_006.pdf,,,geometry,
8978,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/reflections_y4x4_4vertices_007.pdf,,,geometry,
8979,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/reflections_y4x4_4vertices_008.pdf,,,geometry,
8980,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/reflections_y4x4_4vertices_009.pdf,,,geometry,
8981,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/reflections_y4x4_4vertices_010.pdf,,,geometry,
8982,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/reflections_y4x4_4vertices_2step_001.pdf,,,geometry,
8983,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/reflections_y4x4_4vertices_2step_002.pdf,,,geometry,
8984,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/reflections_y4x4_4vertices_2step_003.pdf,,,geometry,
8985,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/reflections_y4x4_4vertices_2step_004.pdf,,,geometry,
8986,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/reflections_y4x4_4vertices_2step_005.pdf,,,geometry,
8987,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/reflections_y4x4_4vertices_2step_006.pdf,,,geometry,
8988,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/reflections_y4x4_4vertices_2step_007.pdf,,,geometry,
8989,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/reflections_y4x4_4vertices_2step_008.pdf,,,geometry,
8990,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/reflections_y4x4_4vertices_2step_009.pdf,,,geometry,
8991,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/reflections_y4x4_4vertices_2step_010.pdf,,,geometry,
8992,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/reflections_y4x4_4vertices_2step_all.pdf,,,geometry,
8993,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/reflections_y4x4_4vertices_3step_001.pdf,,,geometry,
8994,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/reflections_y4x4_4vertices_3step_002.pdf,,,geometry,
8995,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/reflections_y4x4_4vertices_3step_003.pdf,,,geometry,
8996,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/reflections_y4x4_4vertices_3step_004.pdf,,,geometry,
8997,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/reflections_y4x4_4vertices_3step_005.pdf,,,geometry,
8998,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/reflections_y4x4_4vertices_3step_006.pdf,,,geometry,
8999,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/reflections_y4x4_4vertices_3step_007.pdf,,,geometry,
9000,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/reflections_y4x4_4vertices_3step_008.pdf,,,geometry,
9001,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/reflections_y4x4_4vertices_3step_009.pdf,,,geometry,
9002,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/reflections_y4x4_4vertices_3step_010.pdf,,,geometry,
9003,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/reflections_y4x4_4vertices_3step_all.pdf,,,geometry,
9004,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/reflections_y4x4_4vertices_all.pdf,,,geometry,
9005,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/reflections_y4x4_5vertices_001.pdf,,,geometry,
9006,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/reflections_y4x4_5vertices_002.pdf,,,geometry,
9007,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/reflections_y4x4_5vertices_003.pdf,,,geometry,
9008,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/reflections_y4x4_5vertices_004.pdf,,,geometry,
9009,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/reflections_y4x4_5vertices_005.pdf,,,geometry,
9010,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/reflections_y4x4_5vertices_006.pdf,,,geometry,
9011,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/reflections_y4x4_5vertices_007.pdf,,,geometry,
9012,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/reflections_y4x4_5vertices_008.pdf,,,geometry,
9013,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/reflections_y4x4_5vertices_009.pdf,,,geometry,
9014,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/reflections_y4x4_5vertices_010.pdf,,,geometry,
9015,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/reflections_y4x4_5vertices_all.pdf,,,geometry,
9016,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_a.pdf,,,geometry,
9017,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_all.pdf,,,geometry,
9018,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_3vertices_001.pdf,,,geometry,
9019,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_3vertices_002.pdf,,,geometry,
9020,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_3vertices_003.pdf,,,geometry,
9021,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_3vertices_004.pdf,,,geometry,
9022,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_3vertices_005.pdf,,,geometry,
9023,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_3vertices_006.pdf,,,geometry,
9024,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_3vertices_007.pdf,,,geometry,
9025,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_3vertices_008.pdf,,,geometry,
9026,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_3vertices_009.pdf,,,geometry,
9027,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_3vertices_010.pdf,,,geometry,
9028,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_3vertices_2steps_001.pdf,,,geometry,
9029,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_3vertices_2steps_002.pdf,,,geometry,
9030,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_3vertices_2steps_003.pdf,,,geometry,
9031,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_3vertices_2steps_004.pdf,,,geometry,
9032,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_3vertices_2steps_005.pdf,,,geometry,
9033,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_3vertices_2steps_006.pdf,,,geometry,
9034,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_3vertices_2steps_007.pdf,,,geometry,
9035,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_3vertices_2steps_008.pdf,,,geometry,
9036,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_3vertices_2steps_009.pdf,,,geometry,
9037,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_3vertices_2steps_010.pdf,,,geometry,
9038,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_3vertices_2steps_all.pdf,,,geometry,
9039,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_3vertices_3steps_001.pdf,,,geometry,
9040,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_3vertices_3steps_002.pdf,,,geometry,
9041,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_3vertices_3steps_003.pdf,,,geometry,
9042,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_3vertices_3steps_004.pdf,,,geometry,
9043,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_3vertices_3steps_005.pdf,,,geometry,
9044,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_3vertices_3steps_006.pdf,,,geometry,
9045,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_3vertices_3steps_007.pdf,,,geometry,
9046,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_3vertices_3steps_008.pdf,,,geometry,
9047,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_3vertices_3steps_009.pdf,,,geometry,
9048,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_3vertices_3steps_010.pdf,,,geometry,
9049,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_3vertices_3steps_all.pdf,,,geometry,
9050,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_3vertices_all.pdf,,,geometry,
9051,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_4vertices_001.pdf,,,geometry,
9052,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_4vertices_002.pdf,,,geometry,
9053,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_4vertices_003.pdf,,,geometry,
9054,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_4vertices_004.pdf,,,geometry,
9055,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_4vertices_005.pdf,,,geometry,
9056,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_4vertices_006.pdf,,,geometry,
9057,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_4vertices_007.pdf,,,geometry,
9058,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_4vertices_008.pdf,,,geometry,
9059,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_4vertices_009.pdf,,,geometry,
9060,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_4vertices_010.pdf,,,geometry,
9061,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_4vertices_2steps_001.pdf,,,geometry,
9062,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_4vertices_2steps_002.pdf,,,geometry,
9063,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_4vertices_2steps_003.pdf,,,geometry,
9064,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_4vertices_2steps_004.pdf,,,geometry,
9065,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_4vertices_2steps_005.pdf,,,geometry,
9066,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_4vertices_2steps_006.pdf,,,geometry,
9067,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_4vertices_2steps_007.pdf,,,geometry,
9068,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_4vertices_2steps_008.pdf,,,geometry,
9069,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_4vertices_2steps_009.pdf,,,geometry,
9070,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_4vertices_2steps_010.pdf,,,geometry,
9071,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_4vertices_2steps_all.pdf,,,geometry,
9072,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_4vertices_3steps_001.pdf,,,geometry,
9073,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_4vertices_3steps_002.pdf,,,geometry,
9074,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_4vertices_3steps_003.pdf,,,geometry,
9075,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_4vertices_3steps_004.pdf,,,geometry,
9076,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_4vertices_3steps_005.pdf,,,geometry,
9077,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_4vertices_3steps_006.pdf,,,geometry,
9078,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_4vertices_3steps_007.pdf,,,geometry,
9079,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_4vertices_3steps_008.pdf,,,geometry,
9080,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_4vertices_3steps_009.pdf,,,geometry,
9081,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_4vertices_3steps_010.pdf,,,geometry,
9082,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_4vertices_3steps_all.pdf,,,geometry,
9083,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_4vertices_all.pdf,,,geometry,
9084,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_5vertices_001.pdf,,,geometry,
9085,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_5vertices_002.pdf,,,geometry,
9086,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_5vertices_003.pdf,,,geometry,
9087,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_5vertices_004.pdf,,,geometry,
9088,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_5vertices_005.pdf,,,geometry,
9089,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_5vertices_006.pdf,,,geometry,
9090,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_5vertices_007.pdf,,,geometry,
9091,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_5vertices_008.pdf,,,geometry,
9092,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_5vertices_009.pdf,,,geometry,
9093,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_5vertices_010.pdf,,,geometry,
9094,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_5vertices_2steps_001.pdf,,,geometry,
9095,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_5vertices_2steps_002.pdf,,,geometry,
9096,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_5vertices_2steps_003.pdf,,,geometry,
9097,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_5vertices_2steps_004.pdf,,,geometry,
9098,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_5vertices_2steps_005.pdf,,,geometry,
9099,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_5vertices_2steps_006.pdf,,,geometry,
9100,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_5vertices_2steps_007.pdf,,,geometry,
9101,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_5vertices_2steps_008.pdf,,,geometry,
9102,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_5vertices_2steps_009.pdf,,,geometry,
9103,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_5vertices_2steps_010.pdf,,,geometry,
9104,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_5vertices_2steps_all.pdf,,,geometry,
9105,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_5vertices_3steps_001.pdf,,,geometry,
9106,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_5vertices_3steps_002.pdf,,,geometry,
9107,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_5vertices_3steps_003.pdf,,,geometry,
9108,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_5vertices_3steps_004.pdf,,,geometry,
9109,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_5vertices_3steps_005.pdf,,,geometry,
9110,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_5vertices_3steps_006.pdf,,,geometry,
9111,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_5vertices_3steps_007.pdf,,,geometry,
9112,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_5vertices_3steps_008.pdf,,,geometry,
9113,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_5vertices_3steps_009.pdf,,,geometry,
9114,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_5vertices_3steps_010.pdf,,,geometry,
9115,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_5vertices_3steps_all.pdf,,,geometry,
9116,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_anypoint_5vertices_all.pdf,,,geometry,
9117,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_b.pdf,,,geometry,
9118,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_c.pdf,,,geometry,
9119,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_d.pdf,,,geometry,
9120,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_e.pdf,,,geometry,
9121,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_f.pdf,,,geometry,
9122,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_g.pdf,,,geometry,
9123,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_h.pdf,,,geometry,
9124,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_i.pdf,,,geometry,
9125,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_j.pdf,,,geometry,
9126,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_old.pdf,,,geometry,
9127,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_origin_3vertices_001.pdf,,,geometry,
9128,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_origin_3vertices_002.pdf,,,geometry,
9129,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_origin_3vertices_003.pdf,,,geometry,
9130,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_origin_3vertices_004.pdf,,,geometry,
9131,,8,8.G.2,,,,,,www.lessonoverflow.com,,https://s3.amazonaws.com/lessonOverFlow/geometry/rotations_origin_3vertices_005.pdf,,,geometry,
